,data_source,product_id,name,data_source_subcategory,description,ledger_alias,seller_alias,title,sku,image_url,variant,data_source_type,taxonomy,category,sub_category,handle,enable_purl,purl,seller,channel_name,created_at,updated_at,keywords,product_url,imp_words2,product_document,manufacturer,cell,cell_technology,wattage_per_panel,frame,dimension_or_size,weight,pallet_quantity,container_quantity,min_wattage,max_wattage,commercial_residential,breadth,thickness,price,feature_products,max_price,min_price,imp_words,is_inventory,protection,color,module_per_pallet,module_per_container,battery_type,brand
114,https://inxeptionmarketplace-app.inxeption.io,cldc18gxtexh50872fq5n6btb,Tiger 78TR. 470-490 Watt. Mono-Facial Module.  (470W),Solar Panels,"<h3>JKM470M-7RL3</h3><h3><span style='color:#000'>Product Description</span></h3>TR technology. TR technology with Half cell aims to eliminate the cell gap to increase module efficiency (mono-facial up to 21.48%). 9BB instead of 5BB. 9BB technology decreases the distance between bus bars and finger grid line which is benefit to power increase. Higher lifetime Power Yield. 2% first year degradation, 0.55% linear degradation. Enhanced Mechanical Load. Certified to withstand: wind load (2400 Pascal) and snow load (5400 Pascal).  Avoid debris, cracks and broken gate risk effectively. 9BB technology using circular ribbon that could avoid debris, cracks and broken gate risk effectively <br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,JKM470M-7RL3,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/35037796-47f0-4b8e-9c5e-cbad056c8151/Tiger%2078TR.%20470-490%20Watt.%20Mono-Facial%20Module.%20%20%28470W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-tiger-78tr-470-490-watt-mono-facial-module-470w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-78tr-470-490-watt-mono-facial-module-470w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:44Z,2023-04-14T06:30:44Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4e676c5e-b0c3-47d9-ab57-3b509f6d423b/Tiger%2078TR.%20470-490%20Watt.%20Mono-Facial%20Module.%20%20%28470W%29_data.pdf,Jinko Solar,156,Monocrystalline,470,Anodized Aluminum Alloy,2182,11.34,31.0 / pallet,620 / 40ft HQ Container,470,470,Commercial,1029,35,,,,,,,,,,,,
115,https://inxeptionmarketplace-app.inxeption.io,cldc1jtsefe7q08722n98xo7v,HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (670W),Solar Panels,"<h3>CS7N-670MS</h3><h3><span style='color:#000'>Product Description</span></h3>More Power. Module power up to 670 W. Module efficiency up to 21.6%. Up to 3.5% lower LCOE. Up to 5.7% lower system cost. Comprehensive LID / LeTID mitigation technology, up to 50% lower degradation Compatible with mainstream trackers, cost effective product for utility power plant. Better shading tolerance. More reliable. 40xC lower hot spot temperature greatly reduce module failure rate. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CS7N-670MS,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/be4d1804-b0f5-40de-9c2b-568e3cf4e9b7/HiKu7.%20640%20-%20670%20Watt.%20Monocrystalline%20PERC.%20%20%28670W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-hiku7-640-670-watt-monocrystalline-perc-670w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-640-670-watt-monocrystalline-perc-670w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:43Z,2023-04-14T06:30:43Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/25e0f1e9-62d3-4ad6-94e4-ace1193f07e8/HiKu7.%20640%20-%20670%20Watt.%20Monocrystalline%20PERC.%20%20%28670W%29_data.pdf,Canadian Solar,132,Monocrystalline,670,Anodized Aluminum Alloy,2384,15.6,36.0 / pallet,531 / 40ft HQ Container,670,670,Commercial,1303,35,,,,,,,,,,,,
116,https://inxeptionmarketplace-app.inxeption.io,cldc1j1ymfd730872w37fklxh,Tallmax Framed 252 Layout Module - 470 - 490 Watt (490W),Solar Panels,"<h3>TSM-DE15V(II) - 490</h3><h3><span style='color:#000'>Product Description</span></h3>High power.  Up to 490W front power and 20.8% module efficiency with third-cut and MBB (Multi Busbar) technology bringing more BOS savings.  Lower resistance and good reflection effect of MBB ensures higher power. High energy generation.  Excellent IAM and low light performance validated by 3rd party with cell process and module material optimization.  Better anti-shading performance and lower operating temperature. High reliability.  Improved PID resistance through cell process and module material control.  Resistant to salt, acid, and ammonia.  Proven to be reliable in high temperature and humidity areas.  Mechanical performance: Up to 5400 Pa positive load and 2400 Pa negative load<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,TSM-DE15V(II) - 490,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4a2c0cf7-0399-44a3-a710-cda5fc986121/Tallmax%20Framed%20252%20Layout%20Module%20-%20470%20-%20490%20Watt%20%28490W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-tallmax-framed-252-layout-module-470-490-watt-490w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-252-layout-module-470-490-watt-490w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:43Z,2023-04-14T06:30:43Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/104ac83f-e0d5-467b-b054-183ea4a6abd1/Tallmax%20Framed%20252%20Layout%20Module%20-%20470%20-%20490%20Watt%20%28490W%29_data.pdf,Trina Solar,252,Monocrystalline PERC,490,Anodized Aluminum Alloy,2315,26,31.0 / pallet,620 / 40ft HQ Container,490,490,Commercial,1016,35,,,,,,,,,,,,
117,https://inxeptionmarketplace-app.inxeption.io,cldc4rgyag6w008726zcwkpin,Mono 350W MBB Half-Cell Module -  330 - 350 Watt (335W),Solar Panels,"<h3>JAM60S10 -335/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,JAM60S10 -335/MR,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7b5dd467-c24f-496b-9b64-f15f5043c2ee/Mono%20350W%20MBB%20Half-Cell%20Module%20-%20%20330%20-%20350%20Watt%20%28335W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-mono-350w-mbb-half-cell-module-330-350-watt-335w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-350w-mbb-half-cell-module-330-350-watt-335w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4cd815e3-af48-4459-aaf8-88c64b3e81ab/Mono%20350W%20MBB%20Half-Cell%20Module%20-%20%20330%20-%20350%20Watt%20%28335W%29_data.pdf,JA Solar,120,Monocrystalline,335,,1689,18.7,31.0 / pallet,,335,335,Residential,996,35,,,,,,,,,,,,
118,https://inxeptionmarketplace-app.inxeption.io,cldc4nz14g14k0872kr7rh86w,Tiger Neo N-Type 72HL4-BDV. 560-580 Watt. Bifacial Module. N-Type. (560W),Solar Panels,"<h3>JKM560N-72HL4-BDV</h3><h3><span style='color:#000'>Product Description</span></h3>SMBB Technology. Better light trapping and current collection to improve module power output and reliability. Hot 2.0 Technology. The N-type module with Hot 2.0 technology has better reliability and lower LID/LETID. PID Resistance. Excellent Anti-PID performance guarantee via optimized mass-production process and materials control. Enhanced Mechanical Load. Certified to withstand: wind load (2400 Pascal) and snow load (5400 Pascal). Durability Against Extreme Environmental Conditions. High salt mist and ammonia resistance.<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,JKM560N-72HL4-BDV,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/dc1b5d97-7bf7-48a5-a514-eaeae0f3850f/Tiger%20Neo%20N-Type%2072HL4-BDV.%20560-580%20Watt.%20Bifacial%20Module.%20N-Type.%20%28560W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-tiger-neo-n-type-72hl4-bdv-560-580-watt-bifacial-module-n-type-560w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-72hl4-bdv-560-580-watt-bifacial-module-n-type-560w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f3bf2fe2-c310-4a96-87c4-fae25e7f24f9/Tiger%20Neo%20N-Type%2072HL4-BDV.%20560-580%20Watt.%20Bifacial%20Module.%20N-Type.%20%28560W%29_data.pdf,Jinko Solar,144,N-type Monocrystalline,560,Anodized Aluminum Alloy,2278,14.51,36.0 / pallet,720 / 40ft HQ Container,560,560,Commercial,1134,30,,,,,,,,,,,,
119,https://inxeptionmarketplace-app.inxeption.io,cldc5wv95gz7f0872dj44qm6m,HiKu6 (All-Black). 380 - 405 Watt. All Black Monocrystalline PERC.  (395W),Solar Panels,"<h3>CS6R-395MS</h3><h3><span style='color:#000'>Product Description</span></h3>More Power. Module power up to 405 W. Module efficiency up to 20.7 %. Lower LCOE & system cost. Comprehensive LID / LeTID mitigation technology, up to 50% lower degradation. Better shading tolerance. More reliable. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CS6R-395MS,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/cf2be305-3507-4c6c-83f8-8044c9760d6d/HiKu6%20%28All-Black%29.%20380%20-%20405%20Watt.%20All%20Black%20Monocrystalline%20PERC.%20%20%28395W%29_img.jpeg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-hiku6-all-black-380-405-watt-all-black-monocrystalline-perc-395w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku6-all-black-380-405-watt-all-black-monocrystalline-perc-395w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:41Z,2023-04-14T06:30:41Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8d27b1f7-067e-484e-96e5-e97f944ce63f/HiKu6%20%28All-Black%29.%20380%20-%20405%20Watt.%20All%20Black%20Monocrystalline%20PERC.%20%20%28395W%29_data.pdf,Canadian Solar,108,Monocrystalline,395,Anodized Aluminum Alloy,1722,9.66,35.0 / pallet,910 / 40ft HQ Container,395,395,Residential,1134,30,,,,,,,,,,,,
120,https://inxeptionmarketplace-app.inxeption.io,cldc5vdowgy3r0872hyvf7uda,HiHero. 415 - 440 Watt. High Efficiency Heterojunction Cell Technology.  (435W),Solar Panels,"<h3>CS6R-435H-AG</h3><h3><span style='color:#000'>Product Description</span></h3>More power. Module efficiency up to 22.5%, maximize the use of rooftop space. No B-O LID, excellent anti-LeTID & anti-PID. Leading temperature coefficient (Pmax): -0.26%/xC. increases energy yield in hot climate. Better shading tolerance. More reliable. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa. performance. Low power degradation, high energy yield. <br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CS6R-435H-AG,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3c813a74-9016-416a-a919-c8fd2a45606f/HiHero.%20415%20-%20440%20Watt.%20High%20Efficiency%20Heterojunction%20Cell%20Technology.%20%20%28435W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-hihero-415-440-watt-high-efficiency-heterojunction-cell-technology-435w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hihero-415-440-watt-high-efficiency-heterojunction-cell-technology-435w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:41Z,2023-04-14T06:30:41Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4de0781a-fa18-44b8-85c5-4d2d8251fcc0/HiHero.%20415%20-%20440%20Watt.%20High%20Efficiency%20Heterojunction%20Cell%20Technology.%20%20%28435W%29_data.pdf,Canadian Solar,108,HJT cells,435,Anodized Aluminum Alloy,1722,10.43,35.0 / pallet,910 / 40ft HQ Container,435,435,Commercial,1134,30,,,,,,,,,,,,
121,https://inxeptionmarketplace-app.inxeption.io,cldc4tpjcgab50872xtk69iso,Mono 350W MBB Half-Cell Module - 330 - 350 Watt (340W),Solar Panels,"<h3>JAM60S10 -340/MR</h3><h3><span style='color:#000'>Product Description</span></h3>Higher output power . Lower LCOE . Less shading and lower resistive loss . Better mechanical loading tolerance<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,JAM60S10 -340/MR,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9bd34a29-ba68-47fe-b9d0-852dc07914d1/Mono%20350W%20MBB%20Half-Cell%20Module%20-%20330%20-%20350%20Watt%20%28340W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-mono-350w-mbb-half-cell-module-330-350-watt-340w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-350w-mbb-half-cell-module-330-350-watt-340w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/69237f91-6172-4517-b20c-1d2ee64dcb0f/Mono%20350W%20MBB%20Half-Cell%20Module%20-%20330%20-%20350%20Watt%20%28340W%29_data.pdf,JA Solar,120,Monocrystalline,340,,1689,18.7,31.0 / pallet,,340,340,Residential,996,35,,,,,,,,,,,,
122,https://inxeptionmarketplace-app.inxeption.io,cldc4tockg9xr087247iu6n2b,BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (590W),Solar Panels,"<h3>CS7L-590MB-AG</h3><h3><span style='color:#000'>Product Description</span></h3>More Power. Module power up to 610 W. Module efficiency up to 21.6%. Up to 8.9% lower LCOE. Up to 4.6% lower system cost. Comprehensive LID / LeTID mitigation technology, up to 50% lower degradation Compatible with mainstream trackers, cost effective product for utility power plant. Better shading tolerance. More reliable. 40xC lower hot spot temperature greatly reduce module failure rate. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CS7L-590MB-AG,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/505cd930-a82d-483f-80d8-893da1c47b21/BiHiKu7.%20580-610%20Watt.%20Bifacial%20Monocrystalline%20PERC.%20%20%28590W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-bihiku7-580-610-watt-bifacial-monocrystalline-perc-590w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku7-580-610-watt-bifacial-monocrystalline-perc-590w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/484e605a-5605-4c21-b6c9-4e0c9682c1f6/BiHiKu7.%20580-610%20Watt.%20Bifacial%20Monocrystalline%20PERC.%20%20%28590W%29_data.pdf,Canadian Solar,120,Monocrystalline,590,Anodized Aluminum Alloy,2172,15.65,33.0 / pallet,528,590,590,Commercial,1303,33,,,,,,,,,,,,
123,https://inxeptionmarketplace-app.inxeption.io,cldc5udkrgwsj087220h6q1y3,BiHiKu. 435 - 460 Watt. High Power Bifacial Monocrystalline PERC.  (460W),Solar Panels,"<h3>CS3W-460MB-AG</h3><h3><span style='color:#000'>Product Description</span></h3>More power. Up to 30% more power from the back side. 24 % higher front side power than conventional modules. Low NMOT: 41 x 3 xC Low temperature coefficient (Pmax): -0.34 % / xC. Better shading tolerance. More reliable. Minimizes micro-crack impacts. Lower internal current, wind load up to 3600 Pa  <br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CS3W-460MB-AG,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c126dc9e-5cb5-4a99-b67c-22d507782a4f/BiHiKu.%20435%20-%20460%20Watt.%20High%20Power%20Bifacial%20Monocrystalline%20PERC.%20%20%28460W%29_img.jpeg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-bihiku-435-460-watt-high-power-bifacial-monocrystalline-perc-460w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku-435-460-watt-high-power-bifacial-monocrystalline-perc-460w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:41Z,2023-04-14T06:30:41Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/33aea9f6-239c-478f-b676-36af55e3e3e9/BiHiKu.%20435%20-%20460%20Watt.%20High%20Power%20Bifacial%20Monocrystalline%20PERC.%20%20%28460W%29_data.pdf,Canadian Solar,144,Monocrystalline,460,Anodized Aluminum Alloy,2132,10.43,35.0 / pallet,910 / 40ft HQ Container,460,460,Commercial,1048,30,,,,,,,,,,,,
124,https://inxeptionmarketplace-app.inxeption.io,cldc575dfgoaj087287jw7cbu,Tiger Neo N-type 78HL4-BDV. 605-625 Watt. Bifacial Module with Dual Glass. N-Type. (615W),Solar Panels,"<h3>JKM615N-78HL4-BDV</h3><h3><span style='color:#000'>Product Description</span></h3>SMBB Technology. Better light trapping and current collection to improve module power output and reliability. Hot 2.0 Technology. The N-type module with Hot 2.0 technology has better reliability and lower LID/LETID. PID Resistance. Excellent Anti-PID performance guarantee via optimized mass-production process and materials control. Enhanced Mechanical Load. Certified to withstand: wind load (2400 Pascal) and snow load (5400 Pascal). Durability Against Extreme Environmental Conditions. High salt mist and ammonia resistance.<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,JKM615N-78HL4-BDV,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2a111453-a392-41ae-8d44-561f3b8e695e/Tiger%20Neo%20N-type%2078HL4-BDV.%20605-625%20Watt.%20Bifacial%20Module%20with%20Dual%20Glass.%20N-Type.%20%28615W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-tiger-neo-n-type-78hl4-bdv-605-625-watt-bifacial-module-with-dual-glass-n-type-615w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-78hl4-bdv-605-625-watt-bifacial-module-with-dual-glass-n-type-615w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:41Z,2023-04-14T06:30:41Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/10225f76-1979-41e0-8a4a-291884fe849d/Tiger%20Neo%20N-type%2078HL4-BDV.%20605-625%20Watt.%20Bifacial%20Module%20with%20Dual%20Glass.%20N-Type.%20%28615W%29_data.pdf,Jinko Solar,156,N-type Monocrystalline,615,Anodized Aluminum Alloy,2465,34.6,36.0 / pallet,576 / 40ft HQ Container,615,615,Commercial,1134,30,,,,,,,,,,,,
125,https://inxeptionmarketplace-app.inxeption.io,cldc51ftrgiil0872j5vmvd80,HiKu7. 580 - 610 Watt. Monocrystalline PERC.  (610W),Solar Panels,"<h3>CS7L-610MS</h3><h3><span style='color:#000'>Product Description</span></h3>More Power. Module power up to 610 W. Module efficiency up to 21.6%. Up to 3.5% lower LCOE. Up to 5.7% lower system cost. Comprehensive LID / LeTID mitigation technology, up to 50% lower degradation Compatible with mainstream trackers, cost effective product for utility power plant. Better shading tolerance. More reliable. 40xC lower hot spot temperature greatly reduce module failure rate. Minimizes micro-crack impacts. Heavy snow load up to 5400 Pa, wind load up to 2400 Pa<br/><br/><h3><span style='color:#000'>Inxeption Energy Solutions</span></h3>Need assistance with a custom order? We can help you find the right solutions for your business. Request a quote or call us at <a href='tel: 1-888-852-4783'>888.852.4783</a> and select option 4.<br/><br/>To learn more about Inxeption Energy, visit <a href='https://energy.inxeption.com'>energy.inxeption.com</a>.<br/><br/>",inxeptionmarketplace-app,inxeptionmarketplace-app,,CS7L-610MS,['https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4da113a8-ca5f-44c3-b20b-2241ad490ddb/HiKu7.%20580%20-%20610%20Watt.%20Monocrystalline%20PERC.%20%20%28610W%29_img.jpg'],,Products,Solar & Energy Storage >> Solar Panels >>,Solar & Energy Storage,Solar Panels,inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-610w-,TRUE,https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-610w-,Inxeption Marketplace,inxeptionenergymarketplace,2023-04-14T06:30:42Z,2023-04-14T06:30:42Z,string,,solar module panel PV,https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5963d593-f66f-4104-a557-8422da3d34c8/HiKu7.%20580%20-%20610%20Watt.%20Monocrystalline%20PERC.%20%20%28610W%29_data.pdf,Canadian Solar,120,Monocrystalline,610,Anodized Aluminum Alloy,2172,14.06,31.0 / pallet,527 / 40ft HQ Container,610,610,Commercial,1303,35,,,,,,,,,,,,
